,index,name,videoName,frameIndex,id,category,attributes.crowd,attributes.occluded,attributes.truncated,box2d.x1,box2d.x2,box2d.y1,box2d.y2,haveVideo
495,272191,0001542f-7c670be8-0000124.jpg,0001542f-7c670be8,123,72172.0,car,False,False,False,485.8704485698351,545.1323891754724,306.1703138413319,357.581069237511,True
496,272192,0001542f-7c670be8-0000124.jpg,0001542f-7c670be8,123,72169.0,car,False,True,False,596.0130666879134,616.4098478208908,326.57796191538523,338.8160305951717,True
497,272193,0001542f-7c670be8-0000125.jpg,0001542f-7c670be8,124,72170.0,bus,False,False,False,0.0,447.2932330827068,0.0,554.8872180451127,True
498,272194,0001542f-7c670be8-0000125.jpg,0001542f-7c670be8,124,72172.0,car,False,False,False,485.8704485698351,545.0335024079201,305.0788632005478,357.581069237511,True
499,272195,0001542f-7c670be8-0000125.jpg,0001542f-7c670be8,124,72169.0,car,False,True,False,609.067006613019,622.9368177834436,323.3144769341089,338.00015934985265,True
500,272196,0001542f-7c670be8-0000126.jpg,0001542f-7c670be8,125,72170.0,bus,False,False,False,0.0,437.8195488721804,0.0,625.2631578947368,True
501,272197,0001542f-7c670be8-0000126.jpg,0001542f-7c670be8,125,72172.0,car,False,False,False,486.9963391468074,544.9346156403678,303.9874125597637,358.3969404828301,True
502,272198,0001542f-7c670be8-0000126.jpg,0001542f-7c670be8,125,72169.0,car,False,True,False,610.6987491036572,627.8320452553581,320.8668631981516,336.36841685921445,True
503,272199,0001542f-7c670be8-0000127.jpg,0001542f-7c670be8,126,72170.0,bus,False,False,False,0.0,422.9323308270676,0.0,588.7218045112782,True
504,272200,0001542f-7c670be8-0000127.jpg,0001542f-7c670be8,126,72172.0,car,False,False,False,480.9752210979205,544.8357288728155,302.8959619189796,356.4917033241218,True
505,272201,0001542f-7c670be8-0000128.jpg,0001542f-7c670be8,127,72170.0,bus,False,False,False,0.0,398.57142857142856,0.0,588.7218045112782,True
506,272202,0001542f-7c670be8-0000128.jpg,0001542f-7c670be8,127,72172.0,car,False,False,False,489.2481203007519,544.7368421052631,301.8045112781955,354.5864661654135,True
507,272203,0001542f-7c670be8-0000129.jpg,0001542f-7c670be8,128,72170.0,bus,False,False,False,0.0,363.3834586466165,0.0,603.609022556391,True
508,272204,0001542f-7c670be8-0000129.jpg,0001542f-7c670be8,128,72172.0,car,False,False,False,489.2481203007519,550.3242769500439,309.92481203007515,362.4762967094256,True
509,272205,0001542f-7c670be8-0000130.jpg,0001542f-7c670be8,129,72170.0,bus,False,False,True,0.0,318.7218045112781,0.0,623.9097744360902,True
510,272206,0001542f-7c670be8-0000130.jpg,0001542f-7c670be8,129,72172.0,car,False,False,False,489.2481203007519,555.5639097744361,316.69172932330827,370.8270676691729,True
511,272207,0001542f-7c670be8-0000131.jpg,0001542f-7c670be8,130,72170.0,bus,False,False,True,0.0,248.34586466165413,0.0,676.6917293233082,True
512,272208,0001542f-7c670be8-0000131.jpg,0001542f-7c670be8,130,72172.0,car,False,False,False,493.3082706766917,562.3308270676691,326.16541353383457,377.593984962406,True
513,272209,0001542f-7c670be8-0000132.jpg,0001542f-7c670be8,131,72170.0,bus,False,False,True,0.0,104.88721804511276,0.0,645.5639097744361,True
514,272210,0001542f-7c670be8-0000132.jpg,0001542f-7c670be8,131,72172.0,car,False,False,False,509.5488721804511,577.218045112782,332.93233082706763,381.6541353383458,True
515,272211,0001542f-7c670be8-0000133.jpg,0001542f-7c670be8,132,72172.0,car,False,False,False,531.203007518797,598.8721804511279,338.3458646616541,387.0676691729323,True
516,272212,0001542f-7c670be8-0000134.jpg,0001542f-7c670be8,133,72172.0,car,False,False,False,563.6842105263158,631.3533834586467,342.406015037594,391.12781954887214,True
517,272213,0001542f-7c670be8-0000135.jpg,0001542f-7c670be8,134,72172.0,car,False,False,False,612.406015037594,680.0751879699249,343.7593984962405,392.48120300751873,True
518,272214,0001542f-7c670be8-0000136.jpg,0001542f-7c670be8,135,72172.0,car,False,False,False,690.9022556390978,762.6315789473683,343.7593984962405,396.5413533834586,True
519,272215,0001542f-7c670be8-0000137.jpg,0001542f-7c670be8,136,72172.0,car,False,False,False,784.2857142857143,873.609022556391,341.0526315789473,391.12781954887214,True
520,272216,0001542f-7c670be8-0000138.jpg,0001542f-7c670be8,137,72172.0,car,False,False,False,925.0375939849624,1017.0676691729324,330.22556390977434,392.4812030075188,True
521,272217,0001542f-7c670be8-0000139.jpg,0001542f-7c670be8,138,72172.0,car,False,False,False,1095.563909774436,1221.428571428571,331.578947368421,414.1353383458646,True
522,272218,0001542f-7c670be8-0000140.jpg,0001542f-7c670be8,139,,,,,,,,,,True
523,272219,0001542f-7c670be8-0000141.jpg,0001542f-7c670be8,140,,,,,,,,,,True
524,272220,0001542f-7c670be8-0000142.jpg,0001542f-7c670be8,141,,,,,,,,,,True
525,272221,0001542f-7c670be8-0000143.jpg,0001542f-7c670be8,142,72173.0,bus,False,False,True,3.383458646616541,39.92481203007519,232.78195488721803,381.6541353383458,True
526,272222,0001542f-7c670be8-0000144.jpg,0001542f-7c670be8,143,72174.0,car,False,False,True,0.0,96.76691729323308,307.218045112782,464.2105263157894,True
527,272223,0001542f-7c670be8-0000144.jpg,0001542f-7c670be8,143,72173.0,bus,False,True,False,15.56390977443609,188.796992481203,240.90225563909772,396.5413533834586,True
528,272224,0001542f-7c670be8-0000144.jpg,0001542f-7c670be8,143,72175.0,car,False,True,False,189.7091865190025,218.57142857142856,308.6287945183651,336.9924812030075,True
529,272225,0001542f-7c670be8-0000145.jpg,0001542f-7c670be8,144,72174.0,car,False,False,True,0.0,213.15789473684208,320.7518796992481,495.3383458646616,True
530,272226,0001542f-7c670be8-0000145.jpg,0001542f-7c670be8,144,72173.0,bus,False,True,False,133.3082706766917,306.5413533834586,255.7894736842105,411.4285714285714,True
531,272227,0001542f-7c670be8-0000145.jpg,0001542f-7c670be8,144,72175.0,car,False,True,False,310.6015037593985,332.25563909774434,327.5187969924812,361.3533834586466,True
532,272228,0001542f-7c670be8-0000146.jpg,0001542f-7c670be8,145,72174.0,car,False,False,True,0.0,271.3533834586466,331.57894736842104,522.406015037594,True
533,272229,0001542f-7c670be8-0000146.jpg,0001542f-7c670be8,145,72173.0,bus,False,True,False,210.45112781954887,372.8571428571428,266.61654135338347,422.25563909774434,True
534,272230,0001542f-7c670be8-0000146.jpg,0001542f-7c670be8,145,72175.0,car,False,True,False,380.97744360902254,409.3984962406015,339.69924812030075,373.5338345864661,True
535,272231,0001542f-7c670be8-0000147.jpg,0001542f-7c670be8,146,72174.0,car,False,False,True,0.0,314.6616541353383,313.98496240601503,522.406015037594,True
536,272232,0001542f-7c670be8-0000147.jpg,0001542f-7c670be8,146,72173.0,bus,False,True,False,265.9398496240601,428.3458646616541,249.02255639097743,414.1353383458646,True
537,272233,0001542f-7c670be8-0000147.jpg,0001542f-7c670be8,146,72176.0,car,False,True,False,424.2857142857143,446.7086287945184,332.93233082706763,377.16197912516935,True
538,272234,0001542f-7c670be8-0000147.jpg,0001542f-7c670be8,146,72175.0,car,False,True,False,443.2330827067669,463.5338345864661,332.93233082706763,360.0,True
539,272235,0001542f-7c670be8-0000148.jpg,0001542f-7c670be8,147,72174.0,car,False,False,True,0.0,334.9624060150376,313.98496240601503,537.2932330827067,True
540,272236,0001542f-7c670be8-0000148.jpg,0001542f-7c670be8,147,72173.0,bus,False,True,False,294.3609022556391,456.76691729323306,247.6691729323308,412.781954887218,True
541,272237,0001542f-7c670be8-0000148.jpg,0001542f-7c670be8,147,72176.0,car,False,True,False,459.4736842105263,479.3434786072824,331.578947368421,377.16197912516935,True
542,272238,0001542f-7c670be8-0000148.jpg,0001542f-7c670be8,147,72175.0,car,False,True,False,475.71428571428567,496.47677475898337,330.65731814198074,360.0,True
543,272239,0001542f-7c670be8-0000149.jpg,0001542f-7c670be8,148,72174.0,car,False,False,True,0.0,334.9624060150376,313.98496240601503,586.015037593985,True
544,272240,0001542f-7c670be8-0000149.jpg,0001542f-7c670be8,148,72173.0,bus,False,True,False,305.187969924812,479.7744360902255,249.02255639097743,426.31578947368416,True
545,272241,0001542f-7c670be8-0000149.jpg,0001542f-7c670be8,148,72176.0,car,False,True,False,478.4210526315789,501.372002230898,336.9924812030074,387.7683053143176,True
546,272242,0001542f-7c670be8-0000149.jpg,0001542f-7c670be8,148,72175.0,car,False,True,False,491.9548872180451,516.0576846466417,338.8160305951717,370.8270676691729,True
547,272243,0001542f-7c670be8-0000150.jpg,0001542f-7c670be8,149,72174.0,car,False,False,True,0.0,293.0075187969925,295.0375939849624,653.6842105263157,True
548,272244,0001542f-7c670be8-0000150.jpg,0001542f-7c670be8,149,72173.0,bus,False,True,False,272.92805354155047,479.7744360902255,227.3684210526316,426.31578947368416,True
549,272245,0001542f-7c670be8-0000150.jpg,0001542f-7c670be8,149,72176.0,car,False,True,False,482.48120300751873,509.5488721804511,315.3383458646616,376.24060150375936,True
550,272246,0001542f-7c670be8-0000150.jpg,0001542f-7c670be8,149,72175.0,car,False,True,False,493.213289777707,525.7894736842105,321.6827344434707,355.9398496240601,True
551,272247,0001542f-7c670be8-0000151.jpg,0001542f-7c670be8,150,72174.0,car,False,False,True,0.0,225.33834586466165,305.8646616541353,696.9924812030075,True
552,272248,0001542f-7c670be8-0000151.jpg,0001542f-7c670be8,150,72173.0,bus,False,False,False,232.1344912755956,469.55302366345313,237.6479961756036,451.4062624492073,True
553,272249,0001542f-7c670be8-0000151.jpg,0001542f-7c670be8,150,72176.0,car,False,True,False,471.18476615409134,502.781954887218,340.4477730858099,403.3082706766917,True
554,272250,0001542f-7c670be8-0000151.jpg,0001542f-7c670be8,150,72175.0,car,False,True,False,486.6863198151542,517.68942713728,342.8953868217672,379.60959286112666,True
555,272251,0001542f-7c670be8-0000152.jpg,0001542f-7c670be8,151,72174.0,car,False,False,True,0.0,103.53383458646616,437.1428571428571,696.9924812030075,True
556,272252,0001542f-7c670be8-0000152.jpg,0001542f-7c670be8,151,72173.0,bus,False,False,False,190.5250577643216,466.2895386821767,278.796992481203,514.2283483387778,True
557,272253,0001542f-7c670be8-0000152.jpg,0001542f-7c670be8,151,72176.0,car,False,True,False,464.8872180451127,498.72180451127815,384.360902255639,453.3834586466165,True
558,272254,0001542f-7c670be8-0000152.jpg,0001542f-7c670be8,151,72175.0,car,False,True,False,483.8345864661654,513.609022556391,381.6541353383458,424.9624060150376,True
559,272255,0001542f-7c670be8-0000153.jpg,0001542f-7c670be8,152,72173.0,bus,False,False,False,119.54425942156004,450.0,240.09560991156084,514.2283483387778,True
560,272256,0001542f-7c670be8-0000153.jpg,0001542f-7c670be8,152,72176.0,car,False,True,False,454.06015037593977,487.89473684210526,362.7067669172931,431.7293233082706,True
561,272257,0001542f-7c670be8-0000153.jpg,0001542f-7c670be8,152,72175.0,car,False,True,False,470.3007518796993,505.4887218045113,368.12030075187965,407.3684210526316,True
562,272258,0001542f-7c670be8-0000154.jpg,0001542f-7c670be8,153,72173.0,bus,False,False,False,25.71906620986376,436.4661654135339,196.24060150375945,531.3616444904789,True
563,272259,0001542f-7c670be8-0000154.jpg,0001542f-7c670be8,153,72176.0,car,False,True,False,437.8195488721804,482.4812030075188,346.4661654135337,420.90225563909775,True
564,272260,0001542f-7c670be8-0000154.jpg,0001542f-7c670be8,153,72175.0,car,False,True,False,459.4736842105263,494.02916102302606,351.8796992481203,396.7428890128277,True
565,272261,0001542f-7c670be8-0000155.jpg,0001542f-7c670be8,154,72173.0,bus,False,False,False,0.0,425.63909774436087,166.46616541353384,571.1278195488721,True
566,272262,0001542f-7c670be8-0000155.jpg,0001542f-7c670be8,154,72176.0,car,False,True,False,424.2857142857142,481.12781954887214,351.8796992481202,430.3759398496241,True
567,272263,0001542f-7c670be8-0000155.jpg,0001542f-7c670be8,154,72175.0,car,False,True,False,451.3533834586466,498.72180451127815,351.8796992481203,400.6015037593985,True
568,272264,0001542f-7c670be8-0000156.jpg,0001542f-7c670be8,155,72173.0,bus,False,False,False,0.0,401.2781954887218,109.62406015037595,611.7293233082706,True
569,272265,0001542f-7c670be8-0000156.jpg,0001542f-7c670be8,155,72176.0,car,False,True,False,408.04511278195486,475.71428571428567,351.8796992481202,435.7894736842105,True
570,272266,0001542f-7c670be8-0000156.jpg,0001542f-7c670be8,155,72175.0,car,False,True,False,452.7067669172933,491.9548872180451,355.9398496240601,406.0150375939849,True
571,272267,0001542f-7c670be8-0000157.jpg,0001542f-7c670be8,156,72173.0,bus,False,False,False,0.0,370.1503759398496,12.18045112781958,619.8496240601503,True
572,272268,0001542f-7c670be8-0000157.jpg,0001542f-7c670be8,156,72176.0,car,False,True,False,375.563909774436,462.18045112781954,354.5864661654134,439.8496240601504,True
573,272269,0001542f-7c670be8-0000157.jpg,0001542f-7c670be8,156,72175.0,car,False,True,False,437.8195488721804,490.6015037593985,355.9398496240601,415.4887218045113,True
574,272270,0001542f-7c670be8-0000158.jpg,0001542f-7c670be8,157,72173.0,bus,False,False,False,0.0,328.1954887218045,0.0,586.015037593985,True
575,272271,0001542f-7c670be8-0000158.jpg,0001542f-7c670be8,157,72176.0,car,False,True,False,325.4887218045112,452.7067669172933,355.93984962406006,453.3834586466165,True
576,272272,0001542f-7c670be8-0000158.jpg,0001542f-7c670be8,157,72175.0,car,False,True,False,425.63909774436087,479.7744360902256,360.0,415.4887218045113,True
577,272273,0001542f-7c670be8-0000159.jpg,0001542f-7c670be8,158,72173.0,bus,False,False,False,0.0,249.69924812030075,0.0,656.390977443609,True
578,272274,0001542f-7c670be8-0000159.jpg,0001542f-7c670be8,158,72176.0,car,False,False,False,249.6992481203007,439.1729323308271,345.1127819548871,469.6240601503759,True
579,272275,0001542f-7c670be8-0000159.jpg,0001542f-7c670be8,158,72175.0,car,False,True,False,409.3984962406015,474.3609022556391,350.52631578947364,412.781954887218,True
580,272276,0001542f-7c670be8-0000160.jpg,0001542f-7c670be8,159,72173.0,bus,False,False,False,0.0,75.34883720930232,0.0,611.7293233082708,True
581,272277,0001542f-7c670be8-0000160.jpg,0001542f-7c670be8,159,72176.0,car,False,False,False,170.12827663134414,420.2255639097744,343.7112580670863,487.2180451127819,True
582,272278,0001542f-7c670be8-0000160.jpg,0001542f-7c670be8,159,72175.0,car,False,True,False,390.4511278195488,464.8872180451128,349.17293233082705,412.781954887218,True
583,272279,0001542f-7c670be8-0000161.jpg,0001542f-7c670be8,160,72176.0,car,False,False,False,84.5864661654135,398.57142857142856,343.7593984962405,510.2255639097744,True
584,272280,0001542f-7c670be8-0000161.jpg,0001542f-7c670be8,160,72175.0,car,False,True,False,367.4436090225564,452.7067669172933,349.17293233082705,424.9624060150376,True
585,272281,0001542f-7c670be8-0000161.jpg,0001542f-7c670be8,160,72177.0,car,False,False,False,543.4307614604011,567.457573101745,336.63852479847856,357.581069237511,True
586,272282,0001542f-7c670be8-0000162.jpg,0001542f-7c670be8,161,72176.0,car,False,False,True,0.0,367.4436090225564,350.5263157894736,579.2481203007518,True
587,272283,0001542f-7c670be8-0000162.jpg,0001542f-7c670be8,161,72175.0,car,False,True,False,326.775555732611,445.0768863038802,355.9493267468728,443.2475499960163,True
588,272284,0001542f-7c670be8-0000162.jpg,0001542f-7c670be8,161,72177.0,car,False,False,False,544.6131782328101,567.457573101745,338.00015934985265,360.0286829734683,True
589,272285,0001542f-7c670be8-0000163.jpg,0001542f-7c670be8,162,72176.0,car,False,False,True,0.0,318.7218045112781,355.93984962406006,627.9699248120301,True
590,272286,0001542f-7c670be8-0000163.jpg,0001542f-7c670be8,162,72175.0,car,False,True,False,283.5338345864661,433.7593984962406,365.739781690702,465.56390977443607,True
591,272287,0001542f-7c670be8-0000163.jpg,0001542f-7c670be8,162,72177.0,car,False,False,False,548.2326695605622,569.0893155923832,347.814923821788,365.739781690702,True
592,272288,0001542f-7c670be8-0000164.jpg,0001542f-7c670be8,163,72176.0,car,False,False,True,0.0,240.2255639097744,336.9924812030074,621.203007518797,True
593,272289,0001542f-7c670be8-0000164.jpg,0001542f-7c670be8,163,72175.0,car,False,False,False,215.8646616541353,417.5187969924812,354.5864661654135,470.9871723368656,True
594,272290,0001542f-7c670be8-0000164.jpg,0001542f-7c670be8,163,72177.0,car,False,False,False,552.7718906860011,573.9845430642977,338.8160305951717,358.3969404828301,True
595,272291,0001542f-7c670be8-0000165.jpg,0001542f-7c670be8,164,72176.0,car,False,False,True,0.0,53.45864661654135,427.6691729323308,611.7293233082706,True
596,272292,0001542f-7c670be8-0000165.jpg,0001542f-7c670be8,164,72175.0,car,False,False,False,130.6015037593985,389.0977443609023,343.7593984962406,488.57142857142856,True
597,272293,0001542f-7c670be8-0000165.jpg,0001542f-7c670be8,164,72178.0,pedestrian,False,False,False,589.3984962406015,600.908294159828,329.02557565134254,353.50171301091547,True
598,272294,0001542f-7c670be8-0000165.jpg,0001542f-7c670be8,164,72177.0,car,False,False,False,555.2195044219585,574.8004143096168,331.47318938729984,348.6064855390009,True
599,272295,0001542f-7c670be8-0000166.jpg,0001542f-7c670be8,165,72175.0,car,False,False,False,0.0,356.6165413533834,351.87969924812023,549.4736842105262,True
600,272296,0001542f-7c670be8-0000166.jpg,0001542f-7c670be8,165,72178.0,pedestrian,False,False,False,594.3813241972751,604.1717791411044,335.63909774436087,360.8445542187874,True
601,272297,0001542f-7c670be8-0000166.jpg,0001542f-7c670be8,165,72177.0,car,False,False,False,557.6671181579158,586.2226117440841,336.36841685921445,357.581069237511,True
602,272298,0001542f-7c670be8-0000167.jpg,0001542f-7c670be8,166,72175.0,car,False,False,True,0.0,297.40419090112346,338.00015934985265,590.0751879699247,True
603,272299,0001542f-7c670be8-0000167.jpg,0001542f-7c670be8,166,72178.0,pedestrian,False,False,False,598.4606804238706,610.6987491036572,330.65731814198074,358.3969404828301,True
604,272300,0001542f-7c670be8-0000167.jpg,0001542f-7c670be8,166,72177.0,car,False,False,False,564.1940881204686,591.1178392159987,333.10493187793804,353.50171301091547,True
605,272301,0001542f-7c670be8-0000168.jpg,0001542f-7c670be8,167,72175.0,car,False,False,True,0.0,189.7091865190025,313.52402199027966,615.7894736842105,True
606,272302,0001542f-7c670be8-0000168.jpg,0001542f-7c670be8,167,72178.0,pedestrian,False,False,False,603.3559078957852,615.5939765755717,325.76209067006613,353.50171301091547,True
607,272303,0001542f-7c670be8-0000168.jpg,0001542f-7c670be8,167,72177.0,car,False,False,False,565.0666997912663,588.4487701274566,332.9161443105194,348.8753351749032,True
608,272304,0001542f-7c670be8-0000169.jpg,0001542f-7c670be8,168,72178.0,pedestrian,False,False,False,608.2511353676998,618.8574615568481,326.16541353383457,355.13345550155367,True
609,272305,0001542f-7c670be8-0000169.jpg,0001542f-7c670be8,168,72177.0,car,False,False,False,567.8344996623437,593.5654529519561,334.104057504902,352.6858417655964,True
610,272306,0001542f-7c670be8-0000170.jpg,0001542f-7c670be8,169,72178.0,pedestrian,False,False,False,613.1463628396144,625.3844315194009,333.92080312325714,360.0286829734683,True
611,272307,0001542f-7c670be8-0000170.jpg,0001542f-7c670be8,169,72177.0,car,False,False,False,570.602299533421,594.3813241972751,338.00015934985265,355.9493267468728,True
612,272308,0001542f-7c670be8-0000171.jpg,0001542f-7c670be8,170,72178.0,pedestrian,False,False,False,615.5939765755717,627.8320452553581,333.92080312325714,360.8445542187874,True
613,272309,0001542f-7c670be8-0000171.jpg,0001542f-7c670be8,170,72177.0,car,False,False,False,569.9051868377022,594.3813241972751,338.8160305951717,358.3969404828301,True
614,272310,0001542f-7c670be8-0000172.jpg,0001542f-7c670be8,171,72178.0,pedestrian,False,False,False,616.4661654135338,631.3533834586466,323.45864661654133,358.6466165413533,True
615,272311,0001542f-7c670be8-0000172.jpg,0001542f-7c670be8,171,72177.0,car,False,False,False,570.602299533421,596.8289379332325,331.47318938729984,352.0565692342488,True
616,272312,0001542f-7c670be8-0000173.jpg,0001542f-7c670be8,172,72178.0,pedestrian,False,False,False,618.041590311529,635.1748864632301,320.7518796992481,355.13345550155367,True
617,272313,0001542f-7c670be8-0000173.jpg,0001542f-7c670be8,172,72177.0,car,False,False,False,573.9845430642977,595.850188893307,326.57796191538523,347.7906142936818,True
618,272314,0001542f-7c670be8-0000174.jpg,0001542f-7c670be8,173,72178.0,pedestrian,False,False,False,622.9368177834436,640.0701139351446,328.20970440602343,360.0286829734683,True
619,272315,0001542f-7c670be8-0000174.jpg,0001542f-7c670be8,173,72177.0,car,False,False,False,573.9845430642977,596.8289379332325,331.47318938729984,355.13345550155367,True
620,272316,0001542f-7c670be8-0000175.jpg,0001542f-7c670be8,174,72178.0,pedestrian,False,False,False,625.9398496240601,640.8859851804638,324.130348179428,358.6466165413533,True
621,272317,0001542f-7c670be8-0000175.jpg,0001542f-7c670be8,174,72177.0,car,False,False,False,570.602299533421,596.0130666879134,335.55254561389535,355.9493267468728,True
622,272318,0001542f-7c670be8-0000176.jpg,0001542f-7c670be8,175,72178.0,pedestrian,False,False,False,630.2796589913155,642.517727671102,324.130348179428,362.7067669172932,True
623,272319,0001542f-7c670be8-0000176.jpg,0001542f-7c670be8,175,72177.0,car,False,False,False,570.5267136764849,596.8289379332325,335.55254561389535,355.13345550155367,True
624,272320,0001542f-7c670be8-0000177.jpg,0001542f-7c670be8,176,72178.0,pedestrian,False,False,False,632.7067669172932,650.3007518796992,331.57894736842104,369.81913791729744,True
625,272321,0001542f-7c670be8-0000177.jpg,0001542f-7c670be8,176,72177.0,car,False,False,False,573.9845430642977,601.724165405147,342.8953868217672,362.4762967094256,True
626,272322,0001542f-7c670be8-0000178.jpg,0001542f-7c670be8,177,72178.0,pedestrian,False,False,False,636.7669172932331,654.7557963508884,340.4477730858099,380.4254641064457,True
627,272323,0001542f-7c670be8-0000178.jpg,0001542f-7c670be8,177,72177.0,car,False,False,False,573.1578947368421,598.4606804238706,353.50171301091547,376.24060150375936,True
628,272324,0001542f-7c670be8-0000179.jpg,0001542f-7c670be8,178,72178.0,pedestrian,False,False,False,640.8859851804638,658.0192813321648,326.57796191538523,374.7143653892121,True
629,272325,0001542f-7c670be8-0000179.jpg,0001542f-7c670be8,178,72177.0,car,False,False,False,573.1578947368421,600.908294159828,343.7593984962406,365.739781690702,True
630,272326,0001542f-7c670be8-0000180.jpg,0001542f-7c670be8,179,72178.0,pedestrian,False,False,False,647.4129551430166,662.0986375587603,325.76209067006613,368.12030075187965,True
631,272327,0001542f-7c670be8-0000180.jpg,0001542f-7c670be8,179,72177.0,car,False,False,False,573.1578947368421,600.908294159828,341.263644331129,363.2921679547447,True
632,272328,0001542f-7c670be8-0000181.jpg,0001542f-7c670be8,180,72178.0,pedestrian,False,False,False,649.8605688789738,669.4414787666321,333.10493187793804,382.873077842403,True
633,272329,0001542f-7c670be8-0000181.jpg,0001542f-7c670be8,180,72177.0,car,False,False,False,573.1578947368421,598.4606804238706,348.6064855390009,372.18045112781954,True
634,272330,0001542f-7c670be8-0000182.jpg,0001542f-7c670be8,181,72178.0,pedestrian,False,False,False,654.3609022556391,676.7843199745041,334.2857142857143,390.2159190502749,True
635,272331,0001542f-7c670be8-0000182.jpg,0001542f-7c670be8,181,72177.0,car,False,False,False,573.1578947368421,601.724165405147,355.13345550155367,377.593984962406,True
636,272332,0001542f-7c670be8-0000183.jpg,0001542f-7c670be8,182,72178.0,pedestrian,False,False,False,659.651023822803,685.4887218045112,335.63909774436087,396.5413533834586,True
637,272333,0001542f-7c670be8-0000183.jpg,0001542f-7c670be8,182,72177.0,car,False,False,False,573.9845430642977,600.908294159828,355.9493267468728,380.4254641064457,True
638,272334,0001542f-7c670be8-0000184.jpg,0001542f-7c670be8,183,72178.0,pedestrian,False,False,False,662.4812030075187,692.285873635567,324.130348179428,389.4000478049558,True
639,272335,0001542f-7c670be8-0000184.jpg,0001542f-7c670be8,183,72177.0,car,False,False,False,570.4511278195488,599.2765516691898,348.6064855390009,370.8270676691729,True
640,272336,0001542f-7c670be8-0000185.jpg,0001542f-7c670be8,184,72178.0,pedestrian,False,False,False,671.9548872180451,701.7293233082706,322.10526315789474,389.7744360902256,True
641,272337,0001542f-7c670be8-0000185.jpg,0001542f-7c670be8,184,72177.0,car,False,False,False,567.457573101745,599.2765516691898,345.3430005577245,372.26675165325474,True
642,272338,0001542f-7c670be8-0000186.jpg,0001542f-7c670be8,185,72178.0,pedestrian,False,False,False,681.4285714285714,711.8667835232253,319.3984962406015,401.6381164847423,True
643,272339,0001542f-7c670be8-0000186.jpg,0001542f-7c670be8,185,72177.0,car,False,False,False,567.7443609022556,596.8289379332325,347.8195488721804,374.7143653892121,True
644,272340,0001542f-7c670be8-0000187.jpg,0001542f-7c670be8,186,72178.0,pedestrian,False,False,False,694.9624060150376,732.8571428571428,322.10526315789474,407.3684210526316,True
645,272341,0001542f-7c670be8-0000187.jpg,0001542f-7c670be8,186,72177.0,car,False,False,False,567.7443609022556,596.0130666879134,353.2330827067669,380.4254641064457,True
646,272342,0001542f-7c670be8-0000188.jpg,0001542f-7c670be8,187,72178.0,pedestrian,False,False,False,711.203007518797,755.8646616541353,318.04511278195486,412.781954887218,True
647,272343,0001542f-7c670be8-0000188.jpg,0001542f-7c670be8,187,72177.0,car,False,False,False,567.7443609022556,599.2765516691898,353.50171301091547,379.0097245344258,True
648,272344,0001542f-7c670be8-0000189.jpg,0001542f-7c670be8,188,72178.0,pedestrian,False,False,False,736.9172932330827,784.2857142857142,307.218045112782,419.5488721804511,True
649,272345,0001542f-7c670be8-0000189.jpg,0001542f-7c670be8,188,72177.0,car,False,False,False,567.7443609022556,605.8035216317426,350.52631578947364,377.97785037048845,True
650,272346,0001542f-7c670be8-0000190.jpg,0001542f-7c670be8,189,72178.0,pedestrian,False,False,False,774.812030075188,821.945535926389,301.8045112781955,437.1428571428571,True
651,272347,0001542f-7c670be8-0000190.jpg,0001542f-7c670be8,189,72177.0,car,False,False,False,569.0977443609022,604.1717791411044,353.2330827067669,382.0572065970839,True
652,272348,0001542f-7c670be8-0000191.jpg,0001542f-7c670be8,190,72178.0,pedestrian,False,False,False,827.593984962406,892.5563909774436,290.97744360902254,460.1503759398496,True
653,272349,0001542f-7c670be8-0000191.jpg,0001542f-7c670be8,190,72177.0,car,False,False,False,571.5369293283404,609.067006613019,357.581069237511,384.5048203330412,True
654,272350,0001542f-7c670be8-0000192.jpg,0001542f-7c670be8,191,72178.0,pedestrian,False,False,False,912.8571428571428,1003.533834586466,277.4436090225564,495.3383458646616,True
655,272351,0001542f-7c670be8-0000192.jpg,0001542f-7c670be8,191,72177.0,car,False,False,False,571.8045112781955,609.067006613019,362.7067669172933,390.2159190502749,True
656,272352,0001542f-7c670be8-0000193.jpg,0001542f-7c670be8,192,72178.0,pedestrian,False,False,False,1042.781954887218,1203.834586466165,242.25563909774436,564.3609022556391,True
657,272353,0001542f-7c670be8-0000193.jpg,0001542f-7c670be8,192,72177.0,car,False,False,False,571.8045112781955,615.5939765755717,355.9398496240601,384.5048203330412,True
658,272354,0001542f-7c670be8-0000193.jpg,0001542f-7c670be8,192,72179.0,car,False,False,False,529.0529586654869,552.7718906860011,369.81913791729744,387.7683053143176,True
659,272355,0001542f-7c670be8-0000194.jpg,0001542f-7c670be8,193,72177.0,car,False,False,False,571.8045112781955,613.9622340849335,347.8195488721804,377.16197912516935,True
660,272356,0001542f-7c670be8-0000194.jpg,0001542f-7c670be8,193,72179.0,car,False,False,False,524.4360902255639,552.7718906860011,357.2932330827068,380.4254641064457,True
661,272357,0001542f-7c670be8-0000195.jpg,0001542f-7c670be8,194,72177.0,car,False,False,False,574.8004143096168,616.4098478208908,357.581069237511,389.4000478049558,True
662,272358,0001542f-7c670be8-0000195.jpg,0001542f-7c670be8,194,72180.0,car,False,True,False,562.5623456298304,581.3273842721696,364.9239104453829,390.2159190502749,True
